"MLS #","Cat","Status","Address","City","County","Beds","Baths","Structure Type","Status Contractual Search Date","Current Price","List Price","HOA Fee","Building Name","Lot Size Acres","Main Level Bedrooms","Main Level Full Baths","Main Level Half Baths","Municipality","Pool","Price/SqFt","RATIO Close Price By List Price","RATIO Close Price By Original List Price","Selling Office Name","Total SQFT","Year Built","Zip Code","Legal Subdivision","Age","Original List Price","Above Grade Finished SQFT","DOM","List Agent Full Name","Selling Agent Full Name","List Office Name"
"VAAX2024470","RES","CLS","602 N Columbus St","Alexandria","Alexandria City, VA","3","2","Interior Row/Townhouse","11/22/23","$899,900","$899,900.00","","","0.03","0","1","","","No Pool","$490.68","1.00000","0.937","EXP Realty, LLC","2,528","1930","22314","","94","$960,000","1,834","62","Patricia A Bias","Keri K. Shull","Long & Foster Real Estate, Inc. (LNG84)"
"VAAX2022242","RES","CLS","406 Skyhill Rd","Alexandria","Alexandria City, VA","4","3","Detached","08/09/23","$1,100,000","$1,149,900.00","","","0.21","3","2","","","No Pool","$592.99","0.95660","0.863","EXP Realty, LLC","3,204","1949","22314","CLOVER","75","$1,275,000","1,855","84","Jessica S Richardson","Daniel Hamblen","Compass (COMPS7)"
"VAAX2026442","RES","CLS","1201 N Royal St #209","Alexandria","Alexandria City, VA","2","2/1","Unit/Flat/Apartment","07/26/23","$1,750,000","$1,750,000.00","","","0.00","2","2","1","","No Pool","$939.35","1.00000","1.000","Samson Properties","1,863","2022","22314","","2","$1,750,000","1,863","0","Non Member","Victoria Zhao","Non Subscribing Office (NON1)"
"VAAX2029546","RES","ACT","635 Slaters Ln #403-E","Alexandria","Alexandria City, VA","2","2/1","Unit/Flat/Apartment","12/01/23","$2,499,900","$2,499,900.00","","","","2","2","1","","No Pool","$1,306.11","","","","1,914","1986","22314","LAND OF TOWNGATE","38","$2,499,900","1,914","50","Laurie J Hargadon","","McWilliams/Ballard Inc. (MCWB1)"
"VAAX2027322","RES","CLS","1017 Bernard St","Alexandria","Alexandria City, VA","4","4/1","End of Row/Townhouse","12/14/23","$985,000","$1,039,900.00","$75.00","","","0","0","1","","No Pool","$513.29","0.94721","0.912","EXP Realty, LLC","1,919","2017","22314","POWHATAN TOWNHOME","7","$1,079,900","1,919","86","Kathleen R. Grieco","Daniel F Rochon","TTR Sotheby's International Realty (TTRS8)"
"VAAX2027842","RES","CLS","320 N Alfred St N","Alexandria","Alexandria City, VA","3","2/1","Detached","10/31/23","$800,000","$799,900.00","","","0.04","0","0","1","","No Pool","$415.37","1.00013","1.000","Ron Leffler Real Estate","1,926","1890","22314","","134","$799,900","1,926","11","Ronald Leffler","Ronald Leffler","Ron Leffler Real Estate (RLEF1)"
"VAAX2026122","RES","CLS","607 S Saint Asaph St","Alexandria","Alexandria City, VA","3","2/1","Interior Row/Townhouse","09/15/23","$1,425,000","$1,399,900.00","","","0.05","0","","1","","No Pool","$728.53","1.01793","1.018","Compass","2,152","1850","22314","","174","$1,399,900","1,956","8","Julian T Burke","John Moore","McEnearney Associates, Inc. (MCE1)"
"VAAX2029514","RES","ACT","625 Slaters Ln #302W","Alexandria","Alexandria City, VA","3","2/1","Unit/Flat/Apartment","11/30/23","$1,899,900","$1,899,900.00","","NONE AVAILABLE","","3","2","1","","No Pool","$966.87","","","","1,965","2023","22314","LAND OF TOWNGATE","1","$1,899,900","1,965","51","Elizabeth Ellis","","Brookfield Mid-Atlantic Brokerage, LLC (BMABLLC)"
"VAAX2027818","RES","ACT","314 S Columbus St","Alexandria","Alexandria City, VA","3","3/1","Interior Row/Townhouse","09/30/23","$1,499,000","$1,499,000.00","$699.00","ST JOHNS SQUARE","","0","0","1","","No Pool","$757.07","","","","2,420","1981","22314","ST JOHNS SQUARE","43","$1,499,000","1,980","112","Scott A Ford","","KW United (KWR13)"
"VAAX2030194","RES","ACT","1355 Powhatan St","Alexandria","Alexandria City, VA","3","3/2","Interior Row/Townhouse","01/17/24","$1,150,000","$1,150,000.00","","","","0","0","1","","No Pool","$572.99","","","","2,007","2017","22314","POWHATAN TOWNHOME","7","$1,150,000","2,007","3","Phyllis G Patterson","","TTR Sotheby's International Realty (TTRS6)"
"VAAX2024028","RES","CLS","50 Wolfe St","Alexandria","Alexandria City, VA","2","2/1","End of Row/Townhouse","07/26/23","$1,185,000","$1,230,000.00","","HARBORSIDE","","","","1","","No Pool","$588.97","0.96341","0.963","McEnearney Associates, Inc.","2,012","1993","22314","HARBORSIDE","31","$1,230,000","2,012","9","Jennifir L Birtwhistle","Lauren A Bishop","KW Metro Center (KWR19)"
"VAAX2027154","RES","CLS","430 N Union St","Alexandria","Alexandria City, VA","4","4","End of Row/Townhouse","10/16/23","$1,950,000","$1,975,000.00","","","","","","","","No Pool","$967.26","0.98734","0.987","Realty ONE Group Capital","2,453","1974","22314","OLD TOWNE","50","$1,975,000","2,016","9","Phyllis G Patterson","Maria C Sison","TTR Sotheby's International Realty (TTRS6)"
"VAAX2023528","RES","CLS","725 Carpenter Rd","Alexandria","Alexandria City, VA","3","3/1","End of Row/Townhouse","08/14/23","$1,025,000","$1,025,000.00","$165.00","","0.02","1","1","","","Yes - Community","$507.43","1.00000","0.976","Compass","2,020","2006","22314","POTOMAC GREENS","18","$1,050,000","2,020","30","Sharon Wildberger","Avery Ladd Harries","TTR Sotheby's International Realty (TTRS6)"
"VAAX2026712","RES","CLS","824 Water Pl","Alexandria","Alexandria City, VA","3","2/1","Interior Row/Townhouse","10/20/23","$1,200,000","$1,199,000.00","$598.95","RIVERGATE","0.03","0","0","0","","No Pool","$592.89","1.00083","1.001","Berkshire Hathaway HomeServices PenFed Realty","2,024","1995","22314","RIVERGATE","29","$1,199,000","2,024","4","Genevieve A Moorhouse","Heidi D Jerakis","McEnearney Associates, Inc. (MCE1)"
"VAAX2021562","RES","CLS","209 Gibbon St","Alexandria","Alexandria City, VA","4","2/3","End of Row/Townhouse","12/18/23","$1,545,000","$1,590,000.00","","","0.04","0","0","1","","No Pool","$755.87","0.97170","0.896","Compass","2,577","1820","22314","","204","$1,725,000","2,044","205","Heather C Corey","VLADIMIR DALLENBACH","TTR Sotheby's International Realty (TTRS6)"
"VAAX2030150","RES","ACT","524 Gibbon St","Alexandria","Alexandria City, VA","2","2/1","Interior Row/Townhouse","01/10/24","$1,300,000","$1,300,000.00","","","0.02","0","0","1","","No Pool","$635.39","","","","2,046","1840","22314","","184","$1,300,000","2,046","10","Samuel S Sterling","","Compass (COMPS1)"
"VAAX2028916","RES","CLS","427 S Fairfax St","Alexandria","Alexandria City, VA","2","2/1","End of Row/Townhouse","11/30/23","$1,776,000","$1,825,000.00","","","0.05","","","1","","No Pool","$865.50","0.97315","0.973","McEnearney Associates, Inc.","2,052","1890","22314","","134","$1,825,000","2,052","11","Julian T Burke","Lauren A Bishop","McEnearney Associates, Inc. (MCE1)"
"VAAX2028158","RES","CLS","1120 Madison St","Alexandria","Alexandria City, VA","3","2/1","Interior Row/Townhouse","11/17/23","$1,009,998","$1,009,998.00","$110.00","","0.02","","","1","","No Pool","$490.53","1.00000","1.000","Compass","2,059","2002","22314","BRADDOCK LOFTS","22","$1,009,998","2,059","8","Brett Andre Motiff","Bonnie Bone","Weichert, REALTORS (WEI69)"
"VAAX2029738","RES","ACT","318 N Alfred St","Alexandria","Alexandria City, VA","3","3/1","End of Row/Townhouse","12/14/23","$1,750,000","$1,750,000.00","","","0.04","3","3","1","","Yes - Community","$849.51","","","","2,060","1830","22314","","194","$1,750,000","2,060","37","Beverly L Tatum","","TTR Sotheby's International Realty (TTRS6)"
"VAAX2022212","RES","CLS","1220 Prince St","Alexandria","Alexandria City, VA","3","2/1","Twin/Semi-Detached","09/05/23","$1,385,500","$1,495,000.00","","","0.05","","","1","","No Pool","$669.97","0.92676","0.891","TTR Sotheby's International Realty","2,068","1880","22314","","144","$1,555,000","2,068","115","Barbara G Beckwith","Robert A Sanders","McEnearney Associates, Inc. (MCE1)"
"VAAX2024156","RES","CLS","610 Queen St","Alexandria","Alexandria City, VA","4","2/1","Detached","08/08/23","$1,289,015","$1,399,000.00","","","0.04","0","0","1","","No Pool","$622.11","0.92138","0.883","Compass","2,072","1810","22314","","214","$1,460,000","2,072","28","Ann S Nichols","Michael Gailey","McEnearney Associates, Inc. (MCE3)"
"VAAX2028368","RES","ACT","1200 Trinity Dr","Alexandria","Alexandria City, VA","4","4/1","Detached","10/15/23","$989,900","$989,900.00","","","0.21","3","3","0","","No Pool","$473.86","","","","3,196","1953","22314","COLLEGE PARK","71","$1,100,000","2,089","97","Gordon E Wood","","McEnearney Associates, Inc. (MCE1)"
"VAAX2025238","RES","CLS","501 Slaters Ln #721-723","Alexandria","Alexandria City, VA","3","2/0","Unit/Flat/Apartment","08/14/23","$1,325,000","$1,325,000.00","","MARINA TOWERS","","3","2","0","","Yes - Community","$630.95","1.00000","1.000","Long & Foster Real Estate, Inc.","2,100","1970","22314","MARINA TOWERS","54","$1,325,000","2,100","5","Donna R Hamaker","Victoria S Kilcullen","William G. Buck & Assoc., Inc. (BUCK1)"
"VAAX2028198","RES","CLS","935 N Alfred St","Alexandria","Alexandria City, VA","3","3/1","End of Row/Townhouse","10/27/23","$1,200,000","$1,200,000.00","$102.50","","0.02","","","1","","No Pool","$571.16","1.00000","1.000","Compass","2,101","2013","22314","JAMES BLAND HOMES","11","$1,200,000","2,101","2","Judy G Cranford","Andrew Carpenter","Cranford & Associates (CRN1)"
"VAAX2028964","RES","CLS","629 Tivoli Passage Way","Alexandria","Alexandria City, VA","3","3/1","Interior Row/Townhouse","01/11/24","$1,157,500","$1,179,900.00","$650.00","","0.03","0","","1","","No Pool","$549.10","0.98102","0.965","TTR Sotheby's International Realty","2,108","1998","22314","PORTNERS LANDING","26","$1,199,000","2,108","33","Jennifer O Halm","Brittanie DeChino","Compass (COMPS7)"
"VAAX2023952","RES","CLS","410 N Saint Asaph St","Alexandria","Alexandria City, VA","3","3/1","Interior Row/Townhouse","09/29/23","$1,199,000","$1,250,000.00","","LEE MEWS","","","","1","","No Pool","$563.44","0.95920","0.922","Compass","2,128","1976","22314","LEE MEWS","48","$1,300,000","2,128","63","victoria Van Horne","Alexis Richards","Long & Foster Real Estate, Inc. (LNG183)"
"VAAX2028742","RES","CLS","925 N Fairfax St #1107","Alexandria","Alexandria City, VA","2","2","Unit/Flat/Apartment","12/22/23","$2,289,900","$2,299,900.00","","","","2","2","","","No Pool","$1,066.56","0.99565","0.996","Redfin Corporation","2,147","2023","22314","","1","$2,299,900","2,147","22","Carley Abbott","Joseph K Dao","McWilliams/Ballard Inc. (MCWB1)"
"VAAX2026166","RES","CLS","925 N Fairfax St #PH03","Alexandria","Alexandria City, VA","3","2","Unit/Flat/Apartment","09/19/23","$2,699,900","$2,699,900.00","","","","3","2","","","No Pool","$1,257.52","1.00000","1.000","Compass","2,147","2023","22314","","1","$2,699,900","2,147","24","Carley Abbott","VLADIMIR DALLENBACH","McWilliams/Ballard Inc. (MCWB1)"
"VAAX2028322","RES","CLS","1118 Duke St","Alexandria","Alexandria City, VA","3","3/1","End of Row/Townhouse","12/04/23","$1,120,000","$1,098,500.00","$212.00","","0.02","0","0","1","","Yes - Community","$521.17","1.01957","1.020","McEnearney Associates, Inc.","2,149","1998","22314","OLD TOWN VILLAGE","26","$1,098,500","2,149","19","Meiling Yang","Katherine Bertles Hennigan","McEnearney Associates, Inc. (MCE1)"
"VAAX2026540","RES","CLS","312 N Fairfax St","Alexandria","Alexandria City, VA","3","3/1","End of Row/Townhouse","10/13/23","$1,520,000","$1,599,000.00","$125.00","","0.03","","","1","","No Pool","$703.70","0.95059","0.951","TTR Sotheby's International Realty","2,880","1998","22314","FAIRFAX ROW","26","$1,599,000","2,160","7","Phyllis G Patterson","Frida Hopper","TTR Sotheby's International Realty (TTRS6)"
"VAAX2021632","RES","CLS","204 S Pitt St","Alexandria","Alexandria City, VA","3","2/2","Interior Row/Townhouse","10/31/23","$1,525,000","$1,525,000.00","","","0.02","0","0","1","","No Pool","$681.11","1.00000","0.974","Samson Properties","2,334","1820","22314","","204","$1,565,000","2,239","81","Barbara P Cousens","Elisabeth Ann Wilson","McEnearney Associates, Inc. (MCE1)"
"VAAX2022612","RES","CLS","500 Canterbury Ln","Alexandria","Alexandria City, VA","4","3/1","Detached","09/14/23","$1,220,000","$1,349,000.00","","","0.29","0","0","1","","No Pool","$543.67","0.90437","0.871","TTR Sotheby's International Realty","3,072","1962","22314","MALVERN HILL","62","$1,400,000","2,244","120","Lauren A Bishop","Nancy Perkins","McEnearney Associates, Inc. (MCE1)"
"VAAX2026138","RES","CLS","524 N Pitt St","Alexandria","Alexandria City, VA","4","4/1","Interior Row/Townhouse","08/28/23","$2,000,000","$1,874,900.00","$111.00","","0.04","0","0","1","","No Pool","$877.19","1.06672","1.067","EXP Realty, LLC","3,040","2003","22314","GARRETS MILL","21","$1,874,900","2,280","8","Daniel Riordan","Lizbeth J Voegtlin","Real Broker, LLC (REKL1)"
"VAAX2028726","RES","CLS","601 N Fairfax St #509","Alexandria","Alexandria City, VA","2","2/1","Unit/Flat/Apartment","11/30/23","$2,000,000","$2,000,000.00","","THE ORONOCO","","2","2","1","","Yes - Community","$875.27","1.00000","1.000","Non Subscribing Office","2,285","2014","22314","THE ORONOCO","10","$2,000,000","2,285","4","Heather C Corey","Non Member"," (TTRS6)"
"VAAX2024232","RES","CLS","720 Catts Tavern Dr","Alexandria","Alexandria City, VA","4","3/0","Interior Row/Townhouse","07/25/23","$925,000","$949,000.00","$150.00","","0.03","0","0","0","","Yes - Community","$403.23","0.97471","0.975","Berkshire Hathaway HomeServices PenFed Realty","2,294","2000","22314","","24","$949,000","2,294","13","Barbara J Monahan","Ayesha R ayubi","Samson Properties (SAMP4)"
"VAAX2028460","RES","CLS","712 Catts Tavern Dr","Alexandria","Alexandria City, VA","3","3","Interior Row/Townhouse","12/14/23","$932,500","$950,000.00","$125.00","OLD TOWN GREENS","0.03","","","","","Yes - Community","$406.50","0.98158","0.961","Long & Foster Real Estate, Inc.","2,294","2000","22314","","24","$970,000","2,294","35","Betsy Gorman","Peter E Maser","RLAH @properties (RLAH3)"
"VAAX2027616","RES","CLS","736 Catts Tavern Dr","Alexandria","Alexandria City, VA","3","3/1","End of Row/Townhouse","09/28/23","$945,000","$949,900.00","$125.00","","0.03","0","0","1","","Yes - Community","$411.94","0.99484","0.995","TTR Sotheby's International Realty","2,294","2000","22314","","24","$949,900","2,294","4","Julie W Chesser","Kirsten C Williams","Century 21 Redwood Realty (RDWG7)"
"VAAX2028432","RES","CLS","419 S Saint Asaph St","Alexandria","Alexandria City, VA","3","3/1","Interior Row/Townhouse","12/15/23","$1,385,000","$1,399,900.00","","","0.03","","","1","","No Pool","$601.13","0.98936","0.989","Compass","2,304","1975","22314","","49","$1,399,900","2,304","14","Andrea E Courduvelis","Ryan Stephen DeMagistris","TTR Sotheby's International Realty (TTRS6)"
"VAAX2026264","RES","CLS","341 S Fayette St","Alexandria","Alexandria City, VA","3","3/1","End of Row/Townhouse","09/08/23","$1,255,000","$1,245,000.00","$212.00","","0.03","","","1","","Yes - Community","$542.12","1.00803","1.008","McEnearney Associates, Inc.","2,315","1998","22314","OLD TOWN VILLAGE","26","$1,245,000","2,315","5","Sue S Goodhart","Lisa W Groover","Compass (COMPS8)"
"VAAX2030024","RES","C/S","1421 Princess St","Alexandria","Alexandria City, VA","6","2","Detached","01/05/24","$960,000","$960,000.00","","","0.13","2","1","","","No Pool","$410.26","","","","2,340","1900","22314","","124","","2,340","0","CENK COSKUN","","Smart Realty, LLC (CMAR1)"
"VAAX2023664","RES","CLS","605 N Henry St","Alexandria","Alexandria City, VA","3","3/1","Interior Row/Townhouse","07/28/23","$1,050,000","$1,100,000.00","$161.00","","0.02","0","","1","","No Pool","$443.41","0.95455","0.840","Keller Williams Capital Properties","2,368","2017","22314","THE PARK RESIDENCES","7","$1,250,000","2,368","29","Nancy Matisoff","Marlena D McWilliams","Long & Foster Real Estate, Inc. (LNG80)"
"VAAX2028972","RES","CLS","112 Princess St","Alexandria","Alexandria City, VA","0","","End of Row/Townhouse","12/14/23","$1,100,000","$1,100,000.00","","OLD TOWNE","0.05","0","0","","","No Pool","$458.33","1.00000","1.000","TTR Sotheby's International Realty","2,400","1971","22314","OLD TOWNE","53","$1,100,000","2,400","2","Joanne Sawczuk","Phyllis G Patterson","TTR Sotheby's International Realty (TTRS6)"
"VAAX2027012","RES","CLS","214 N Fairfax St","Alexandria","Alexandria City, VA","3","3/1","Interior Row/Townhouse","08/11/23","$1,765,000","$1,765,000.00","","","0.04","0","0","1","","No Pool","$735.42","1.00000","1.000","TTR Sotheby's International Realty","3,327","1820","22314","","204","$1,765,000","2,400","0","Non Member","Rachael Alexandra Hesling","Non Subscribing Office (NON1)"
"VAAX2027082","RES","CLS","426 N Saint Asaph St","Alexandria","Alexandria City, VA","4","2/1","End of Row/Townhouse","10/31/23","$1,213,000","$1,164,000.00","","LEE MEWS","","0","0","1","","No Pool","$500.41","1.04210","1.042","McEnearney Associates, Inc.","2,424","1976","22314","LEE MEWS","48","$1,164,000","2,424","6","Susan T. Gray","Annette J Hinaman","Coldwell Banker Realty (CBRB54)"
"VAAX2024530","RES","CLS","1825 Potomac Greens Dr","Alexandria","Alexandria City, VA","3","3/1","End of Row/Townhouse","07/31/23","$1,195,000","$1,199,000.00","$165.00","","0.03","0","0","1","","Yes - Community","$490.56","0.99666","0.976","Compass","2,436","2006","22314","POTOMAC GREENS","18","$1,225,000","2,436","35","Nicole M McCullar","Traci Johnson","KW Metro Center (KWR19)"
"VAAX2029460","RES","ACT","604 S Lee St","Alexandria","Alexandria City, VA","4","4/1","Interior Row/Townhouse","12/06/23","$1,439,000","$1,439,000.00","","","0.03","","","1","","No Pool","$587.35","","","","2,450","1974","22314","POMMANDER SQ WALK","50","$1,495,000","2,450","47","Janet Caterson Price","","McEnearney Associates, Inc. (MCE1)"
"VAAX2024428","RES","CLS","100 Longview Dr","Alexandria","Alexandria City, VA","4","2/1","Detached","11/30/23","$1,250,000","$1,250,000.00","","","1.02","","","1","","No Pool","$502.01","1.00000","1.000","EXP Realty, LLC","2,490","1774","22314","","250","$1,250,000","2,490","73","Herbert Riggs","Steven R Chen","Compass (COMPS7)"
"VAAX2027014","RES","CLS","302 S Union St","Alexandria","Alexandria City, VA","3","3/1","Interior Row/Townhouse","10/16/23","$2,100,000","$2,100,000.00","$415.00","","0.02","0","0","0","","No Pool","$838.99","1.00000","1.000","TTR Sotheby's International Realty","2,518","2018","22314","ROBINSON TERMINAL SOUTH","6","$2,100,000","2,503","38","Heather C Corey","Delaine Campbell","TTR Sotheby's International Realty (TTRS6)"
"VAAX2026196","RES","CLS","525 N Saint Asaph St N","Alexandria","Alexandria City, VA","3","4/0","Interior Row/Townhouse","08/07/23","$2,850,000","$2,750,000.00","$204.00","","0.00","0","0","0","","No Pool","$1,119.40","1.03636","1.036","McEnearney Associates, Inc.","3,339","2017","22314","BRIGHTLEAF AND COOPER","7","$2,750,000","2,546","3","Robert A Sanders","Barbara G Beckwith","TTR Sotheby's International Realty (TTRS5)"
"VAAX2029054","RES","CLS","401 S Union St S","Alexandria","Alexandria City, VA","4","3/1","End of Row/Townhouse","11/28/23","$1,760,000","$1,725,000.00","","NONE AVAILABLE","0.04","0","0","1","","No Pool","$688.04","1.02029","1.020","TTR Sotheby's International Realty","2,558","1978","22314","","46","$1,725,000","2,558","5","Greg Doherty","Phyllis G Patterson","Coldwell Banker Realty (CBRB54)"
"VAAX2028932","RES","CLS","1115 Prince St","Alexandria","Alexandria City, VA","4","3/2","Interior Row/Townhouse","12/18/23","$2,050,000","$2,000,000.00","","","0.05","","","1","","No Pool","$764.93","1.02500","1.025","McEnearney Associates, Inc.","3,170","1816","22314","","208","$2,000,000","2,680","4","Ian A McVeigh","Lisa W Groover","Samson Properties (SAMP1)"
"VAAX2025010","RES","CLS","720 Hawkins Way","Alexandria","Alexandria City, VA","4","3/2","Interior Row/Townhouse","07/28/23","$1,110,000","$1,069,000.00","$125.00","","0.04","","","1","","Yes - Community","$407.19","1.03835","1.038","Redfin Corporation","2,726","1999","22314","OLD TOWN GREENS","25","$1,069,000","2,726","6","Nicole M McCullar","Matthew David Ferris","KW Metro Center (KWR19)"
"VAAX2025692","RES","CLS","100-1/2 Duke St","Alexandria","Alexandria City, VA","4","4","Interior Row/Townhouse","08/08/23","$2,009,000","$1,849,000.00","$600.00","WATERFORD","0.03","","","","","No Pool","$730.55","1.08653","1.087","McEnearney Associates, Inc.","2,750","1980","22314","WATERFORD","44","$1,849,000","2,750","3","MaryEllen Rotondo","Kimberly C Peele","Compass (COMPS7)"
"VAAX2025304","RES","ACT","5 Pioneer Mill Way #501","Alexandria","Alexandria City, VA","3","2/1","Penthouse Unit/Flat/Apartment","12/22/23","$4,850,000","$4,850,000.00","","","","3","2","1","","No Pool","$1,750.27","","","","2,771","2020","22314","ROBINSON TERMINAL SOUTH","4","$5,050,000","2,771","188","Barbara G Beckwith","","McEnearney Associates, Inc. (MCE1)"
"VAAX2028300","RES","CLS","1207 Wilkes St","Alexandria","Alexandria City, VA","3","2/1","Interior Row/Townhouse","01/16/24","$1,770,000","$1,795,000.00","$212.00","","0.05","","","1","","Yes - Community","$636.69","0.98607","0.959","Compass","2,780","1998","22314","OLD TOWN VILLAGE","26","$1,845,000","2,780","57","Sue S Goodhart","Sue S Goodhart","Compass (COMPS7)"
"VAAX2027276","RES","CLS","1201 Wilkes St","Alexandria","Alexandria City, VA","3","2/1","End of Row/Townhouse","11/09/23","$1,895,000","$1,895,000.00","$212.00","","0.05","","","1","","Yes - Community","$681.65","1.00000","1.000","Compass","2,780","1998","22314","OLD TOWN VILLAGE","26","$1,895,000","2,780","3","Lisa W Groover","Jennifer O Halm","McEnearney Associates, Inc. (MCE1)"
"VAAX2029098","RES","CLS","18 Alexander St","Alexandria","Alexandria City, VA","3","3/1","Interior Row/Townhouse","10/30/23","$1,792,500","$1,792,500.00","$244.00","","0.03","0","0","1","","No Pool","$611.77","1.00000","1.000","CENTURY 21 New Millennium","2,930","1998","22314","FORDS LANDING","26","$1,792,500","2,930","0","Non Member","Jack Shoptaw III","Non Subscribing Office (NON1)"
"VAAX2029850","RES","CLS","24 Alexander St","Alexandria","Alexandria City, VA","3","3/1","End of Row/Townhouse","12/15/23","$2,125,000","$2,125,000.00","$314.00","","0.04","","","1","","No Pool","$725.26","1.00000","1.000","McEnearney Associates, Inc.","2,930","1998","22314","FORDS LANDING","26","$2,125,000","2,930","0","Non Member","Barbara G Beckwith","Non Subscribing Office (NON1)"
"VAAX2025566","RES","CLS","130 N Columbus St","Alexandria","Alexandria City, VA","3","2/1","End of Row/Townhouse","08/01/23","$1,850,000","$1,895,000.00","$530.00","CHURCH SQUARE","0.03","","","1","","No Pool","$630.11","0.97625","0.976","McEnearney Associates, Inc.","2,936","1994","22314","CHURCH SQUARE","30","$1,895,000","2,936","1","Gordon E Wood","Gordon E Wood","McEnearney Associates, Inc. (MCE1)"
"VAAX2028264","RES","CLS","723 S Union St","Alexandria","Alexandria City, VA","3","4/1","Interior Row/Townhouse","10/25/23","$2,150,000","$2,100,000.00","$750.00","","0.03","0","0","1","","No Pool","$723.91","1.02381","1.024","TTR Sotheby's International Realty","3,425","2002","22314","BACKYARD BOATS","22","$2,100,000","2,970","5","Jason Quimby","Diann S Hicks Carlson","KW Metro Center (KWR19)"
"VAAX2027462","RES","CLS","700 Lyles Ln","Alexandria","Alexandria City, VA","3","3/1","End of Row/Townhouse","09/22/23","$1,350,000","$1,350,000.00","$180.00","","0.02","0","0","1","","Yes - Community","$452.41","1.00000","1.000","Coldwell Banker Realty","2,984","2006","22314","POTOMAC GREENS","18","$1,350,000","2,984","3","James T Kim","Sheila Walter","McEnearney Associates (MCE14)"
"VAAX2028990","RES","CLS","1515 Portner Road","Alexandria","Alexandria City, VA","4","4/1","End of Row/Townhouse","01/11/24","$1,149,000","$1,149,000.00","$0.00","OLD TOWN COURT","","0","","0","","No Pool","$384.54","1.00000","1.000","Keller Williams Realty","3,488","2006","22314","OLD TOWN COURT","18","$1,149,000","2,988","44","Ellis E Duncan","Kim E Yotko","Coldwell Banker Realty (CBRB54)"
"VAAX2026366","RES","ACT","411 Prince St","Alexandria","Alexandria City, VA","4","3/1","Detached","09/12/23","$2,799,000","$2,799,000.00","","","0.07","","","1","","No Pool","$935.49","","","","4,176","1870","22314","","154","$2,950,000","2,992","130","Barbara G Beckwith","","McEnearney Associates, Inc. (MCE1)"
"VAAX2029834","RES","ACT","616 S Lee St","Alexandria","Alexandria City, VA","3","3/1","End of Row/Townhouse","01/19/24","$2,400,000","$2,400,000.00","","","0.04","0","0","1","","No Pool","$797.34","","","","3,010","1968","22314","POMMANDER SQ WALK","56","$2,400,000","3,010","1","Lynn A. Stewart","","Long & Foster Real Estate, Inc. (LNG336)"
"VAAX2025616","RES","CLS","17 Bakers Walk","Alexandria","Alexandria City, VA","4","3/1","End of Row/Townhouse","09/27/23","$2,875,000","$2,895,000.00","$429.00","","0.02","","","1","","No Pool","$954.52","0.99309","0.975","TTR Sotheby's International Realty","3,012","2018","22314","ROBINSON TERMINAL SOUTH","6","$2,950,000","3,012","54","Koki Waribo Adasi","Daniel M Heider","Compass (COMPS2)"
"VAAX2027176","RES","CLS","101 Quay St","Alexandria","Alexandria City, VA","4","2/2","End of Row/Townhouse","12/04/23","$2,400,000","$2,495,000.00","","","0.04","0","0","","","No Pool","$784.31","0.96192","0.962","KW Metro Center","3,060","1971","22314","OLD TOWNE","53","$2,495,000","3,060","55","Phyllis G Patterson","Jacqueline Asmus"," (TTRS6)"
"VAAX2026158","RES","CLS","224 Canal Center Plz","Alexandria","Alexandria City, VA","3","3/1","End of Row/Townhouse","09/14/23","$1,999,900","$1,999,900.00","$202.00","","","0","0","0","","No Pool","$645.13","1.00000","1.000","Washington Fine Properties, LLC","3,100","2023","22314","","1","$1,999,900","3,100","32","Carley Abbott","Nelson G Marban","McWilliams/Ballard Inc. (MCWB1)"
"VAAX2027532","RES","CLS","1109 Trinity Dr","Alexandria","Alexandria City, VA","4","4","Detached","10/03/23","$1,630,000","$1,629,000.00","","","0.19","1","1","","","Yes - Personal","$520.60","1.00061","1.001","Weichert, REALTORS","4,134","1950","22314","COLLEGE PARK","74","$1,629,000","3,131","4","Victoria S Kilcullen","Suki Woodward","Long & Foster Real Estate, Inc. (LNG83)"
"VAAX2024768","RES","CLS","1747 Potomac Greens Dr","Alexandria","Alexandria City, VA","3","3/1","End of Row/Townhouse","08/11/23","$1,349,000","$1,349,000.00","$165.00","","0.04","0","0","1","","Yes - Community","$427.58","1.00000","1.000","TTR Sotheby's International Realty","3,155","2006","22314","POTOMAC GREENS","18","$1,349,000","3,155","6","Nicole M McCullar","Coco Palomeque","KW Metro Center (KWR19)"
"VAAX2023730","RES","CLS","601 N Fairfax St #609","Alexandria","Alexandria City, VA","3","2/1","Penthouse Unit/Flat/Apartment","07/28/23","$3,900,000","$3,900,000.00","","THE ORONOCO","","3","2","1","","Yes - Community","$1,228.35","1.00000","1.000","TTR Sotheby's International Realty","3,175","2014","22314","THE ORONOCO","10","$3,900,000","3,175","1","Heather C Corey","Jeanne V Russell Warner","TTR Sotheby's International Realty (TTRS6)"
"VAAX2027710","RES","CLS","308 S Union St","Alexandria","Alexandria City, VA","4","3/2","End of Row/Townhouse","11/13/23","$2,995,000","$2,995,000.00","$425.00","","0.03","","","1","","No Pool","$942.42","1.00000","1.000","TTR Sotheby's International Realty","3,230","2018","22314","ROBINSON TERMINAL SOUTH","6","$2,995,000","3,178","39","Heather C Corey","Honor Ingersoll","TTR Sotheby's International Realty (TTRS6)"
